city_mpg,class,combination_mpg,cylinders,displacement,drive,fuel_type,highway_mpg,make,model,transmission,year
21,minicompact car,24,4.0,2.0,rwd,gas,28,toyota,86,m,2019
15,standard pickup truck,16,8.0,4.6,rwd,gas,19,toyota,tundra 2wd,a,2019
13,standard pickup truck,15,8.0,5.7,rwd,gas,18,toyota,tundra 2wd,a,2019
14,standard pickup truck,16,8.0,4.6,4wd,gas,18,toyota,tundra 4wd,a,2019
13,standard pickup truck,15,8.0,5.7,4wd,gas,17,toyota,tundra 4wd ffv,a,2019
13,standard pickup truck,14,8.0,5.7,4wd,gas,17,toyota,tundra 4wd,a,2019
19,minivan,22,6.0,3.5,fwd,gas,27,toyota,sienna 2wd,a,2019
18,minivan,20,6.0,3.5,awd,gas,24,toyota,sienna awd,a,2019
48,compact car,46,4.0,1.5,fwd,gas,43,toyota,prius c,a,2019
28,midsize car,32,4.0,2.5,fwd,gas,39,toyota,camry le/se,a,2019
22,midsize car,26,6.0,3.5,fwd,gas,33,toyota,camry,a,2019
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,camry xse,a,2019
28,midsize car,32,4.0,2.5,fwd,gas,39,toyota,camry xle/xse,a,2019
29,midsize car,34,4.0,2.5,fwd,gas,41,toyota,camry,a,2019
17,standard sport utility vehicle,18,6.0,4.0,rwd,gas,21,toyota,4runner 2wd,a,2019
13,standard sport utility vehicle,15,8.0,5.7,rwd,gas,17,toyota,sequoia 2wd,a,2019
17,standard sport utility vehicle,18,6.0,4.0,4wd,gas,20,toyota,4runner 4wd,a,2019
13,standard sport utility vehicle,15,8.0,5.7,4wd,gas,18,toyota,land cruiser wagon 4wd,a,2019
13,standard sport utility vehicle,14,8.0,5.7,4wd,gas,17,toyota,sequoia 4wd,a,2019
17,standard sport utility vehicle,18,6.0,4.0,awd,gas,20,toyota,4runner 4wd,a,2019
30,compact car,34,4.0,1.5,fwd,gas,39,toyota,yaris,m,2019
32,compact car,35,4.0,1.5,fwd,gas,40,toyota,yaris,a,2019
51,midsize car,52,4.0,2.5,fwd,gas,53,toyota,camry hybrid le,a,2019
44,midsize car,46,4.0,2.5,fwd,gas,47,toyota,camry hybrid xle/se,a,2019
19,small pickup truck,21,6.0,3.5,rwd,gas,24,toyota,tacoma 2wd,a,2019
20,small pickup truck,21,4.0,2.7,rwd,gas,23,toyota,tacoma 2wd,a,2019
18,small pickup truck,20,6.0,3.5,4wd,gas,22,toyota,tacoma 4wd,a,2019
17,small pickup truck,18,6.0,3.5,4wd,gas,21,toyota,tacoma 4wd,m,2019
17,small pickup truck,18,6.0,3.5,4wd,gas,20,toyota,tacoma 4wd double cab off-road,m,2019
19,small pickup truck,20,4.0,2.7,4wd,gas,22,toyota,tacoma 4wd,a,2019
20,small sport utility vehicle,22,4.0,2.7,fwd,gas,24,toyota,highlander,a,2019
21,small sport utility vehicle,23,6.0,3.5,fwd,gas,27,toyota,highlander le/xle/se/ltd,a,2019
20,small sport utility vehicle,23,6.0,3.5,fwd,gas,27,toyota,highlander,a,2019
19,standard sport utility vehicle,22,6.0,3.5,awd,gas,26,toyota,highlander awd,a,2019
20,standard sport utility vehicle,22,6.0,3.5,awd,gas,26,toyota,highlander awd,a,2019
20,standard sport utility vehicle,23,6.0,3.5,awd,gas,27,toyota,highlander awd le,a,2019
31,compact car,34,4.0,2.0,fwd,gas,40,toyota,corolla,a,2020
53,compact car,52,4.0,1.8,fwd,gas,52,toyota,corolla hybrid,a,2020
29,compact car,32,4.0,2.0,fwd,gas,36,toyota,corolla,m,2020
31,compact car,34,4.0,2.0,fwd,gas,38,toyota,corolla xse,a,2020
30,compact car,33,4.0,1.8,fwd,gas,38,toyota,corolla,a,2020
29,compact car,33,4.0,1.8,fwd,gas,39,toyota,corolla,m,2020
29,compact car,32,4.0,1.8,fwd,gas,37,toyota,corolla xle,a,2020
24,two seater,26,6.0,3.0,rwd,gas,31,toyota,gr supra,a,2020
19,minivan,21,6.0,3.5,fwd,gas,26,toyota,sienna 2wd,a,2020
18,minivan,20,6.0,3.5,awd,gas,24,toyota,sienna awd,a,2020
55,midsize car,54,4.0,1.8,fwd,gas,53,toyota,prius prime,a,2020
48,compact car,46,4.0,1.5,fwd,gas,43,toyota,prius c,a,2020
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,avalon xle,a,2020
22,midsize car,25,6.0,3.5,fwd,gas,31,toyota,avalon,a,2020
43,midsize car,43,4.0,2.5,fwd,gas,43,toyota,avalon hybrid,a,2020
43,midsize car,44,4.0,2.5,fwd,gas,44,toyota,avalon hybrid xle,a,2020
13,standard pickup truck,15,8.0,5.7,rwd,gas,18,toyota,tundra 2wd,a,2020
13,standard pickup truck,14,8.0,5.7,4wd,gas,17,toyota,tundra 4wd,a,2020
13,standard sport utility vehicle,15,8.0,5.7,rwd,gas,17,toyota,sequoia 2wd,a,2020
13,standard sport utility vehicle,14,8.0,5.7,4wd,gas,17,toyota,sequoia 4wd,a,2020
54,midsize car,52,4.0,1.8,fwd,gas,50,toyota,prius,a,2020
52,midsize car,50,4.0,1.8,4wd,gas,48,toyota,prius awd,a,2020
58,midsize car,56,4.0,1.8,fwd,gas,53,toyota,prius eco,a,2020
16,standard sport utility vehicle,17,6.0,4.0,rwd,gas,19,toyota,4runner 2wd,a,2020
16,standard sport utility vehicle,17,6.0,4.0,4wd,gas,19,toyota,4runner 4wd,a,2020
13,standard sport utility vehicle,14,8.0,5.7,4wd,gas,17,toyota,land cruiser wagon 4wd,a,2020
16,standard sport utility vehicle,17,6.0,4.0,awd,gas,19,toyota,4runner 4wd,a,2020
24,minicompact car,27,4.0,2.0,rwd,gas,32,toyota,86,a,2020
21,minicompact car,24,4.0,2.0,rwd,gas,28,toyota,86,m,2020
30,compact car,34,4.0,1.5,fwd,gas,39,toyota,yaris,m,2020
32,compact car,35,4.0,1.5,fwd,gas,40,toyota,yaris,a,2020
22,midsize car,26,6.0,3.5,fwd,gas,33,toyota,camry,a,2020
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,camry xse,a,2020
28,midsize car,32,4.0,2.5,fwd,gas,39,toyota,camry le/se,a,2020
27,midsize car,31,4.0,2.5,fwd,gas,38,toyota,camry xle/xse,a,2020
29,midsize car,34,4.0,2.5,fwd,gas,41,toyota,camry,a,2020
51,midsize car,52,4.0,2.5,fwd,gas,53,toyota,camry hybrid le,a,2020
44,midsize car,46,4.0,2.5,fwd,gas,47,toyota,camry hybrid xle/se,a,2020
22,midsize car,25,6.0,3.5,fwd,gas,31,toyota,camry trd,a,2020
19,small pickup truck,21,6.0,3.5,rwd,gas,24,toyota,tacoma 2wd,a,2020
20,small pickup truck,21,4.0,2.7,rwd,gas,23,toyota,tacoma 2wd,a,2020
18,small pickup truck,20,6.0,3.5,4wd,gas,22,toyota,tacoma 4wd,a,2020
17,small pickup truck,18,6.0,3.5,4wd,gas,21,toyota,tacoma 4wd,m,2020
19,small pickup truck,20,4.0,2.7,4wd,gas,22,toyota,tacoma 4wd,a,2020
17,small pickup truck,18,6.0,3.5,4wd,gas,20,toyota,tacoma 4wd d-cab mt trd-orp/pro,m,2020
28,compact car,31,4.0,2.0,fwd,gas,37,toyota,corolla hatchback,m,2020
32,compact car,35,4.0,2.0,fwd,gas,41,toyota,corolla hatchback,a,2020
30,compact car,33,4.0,2.0,fwd,gas,38,toyota,corolla hatchback xse,a,2020
27,compact car,29,4.0,2.0,fwd,gas,31,toyota,c-hr,a,2020
27,small sport utility vehicle,30,4.0,2.5,fwd,gas,35,toyota,rav4,a,2020
22,two seater,25,6.0,3.0,rwd,gas,30,toyota,gr supra,a,2021
30,compact car,33,4.0,1.8,fwd,gas,38,toyota,corolla,a,2021
29,compact car,33,4.0,1.8,fwd,gas,39,toyota,corolla,m,2021
29,compact car,32,4.0,1.8,fwd,gas,37,toyota,corolla xle,a,2021
53,compact car,52,4.0,1.8,fwd,gas,52,toyota,corolla hybrid,a,2021
31,compact car,34,4.0,2.0,fwd,gas,40,toyota,corolla,a,2021
29,compact car,32,4.0,2.0,fwd,gas,36,toyota,corolla,m,2021
31,compact car,34,4.0,2.0,fwd,gas,38,toyota,corolla xse,a,2021
28,compact car,31,4.0,2.0,fwd,gas,37,toyota,corolla hatchback,m,2021
32,compact car,35,4.0,2.0,fwd,gas,41,toyota,corolla hatchback,a,2021
30,compact car,33,4.0,2.0,fwd,gas,38,toyota,corolla hatchback xse,a,2021
40,small sport utility vehicle,38,4.0,2.5,awd,gas,36,toyota,rav4 prime 4wd,a,2021
54,midsize car,52,4.0,1.8,fwd,gas,50,toyota,prius,a,2021
51,midsize car,49,4.0,1.8,4wd,gas,47,toyota,prius awd,a,2021
58,midsize car,56,4.0,1.8,fwd,gas,53,toyota,prius eco,a,2021
55,midsize car,54,4.0,1.8,fwd,gas,53,toyota,prius prime,a,2021
40,small sport utility vehicle,39,4.0,2.5,awd,gas,37,toyota,venza awd,a,2021
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,avalon xle,a,2021
22,midsize car,25,6.0,3.5,fwd,gas,31,toyota,avalon,a,2021
43,midsize car,43,4.0,2.5,fwd,gas,43,toyota,avalon hybrid,a,2021
43,midsize car,44,4.0,2.5,fwd,gas,44,toyota,avalon hybrid xle,a,2021
25,midsize car,28,4.0,2.5,awd,gas,34,toyota,avalon awd,a,2021
21,midsize car,25,6.0,3.5,fwd,gas,30,toyota,avalon trd,a,2021
27,small sport utility vehicle,30,4.0,2.5,fwd,gas,35,toyota,rav4,a,2021
28,small sport utility vehicle,30,4.0,2.5,fwd,gas,35,toyota,rav4,a,2021
27,small sport utility vehicle,29,4.0,2.5,awd,gas,33,toyota,rav4 awd,a,2021
25,small sport utility vehicle,28,4.0,2.5,awd,gas,33,toyota,rav4 awd,a,2021
25,small sport utility vehicle,28,4.0,2.5,awd,gas,32,toyota,rav4 awd trd offroad,a,2021
27,small sport utility vehicle,30,4.0,2.5,awd,gas,34,toyota,rav4 awd le,a,2021
41,small sport utility vehicle,40,4.0,2.5,awd,gas,38,toyota,rav4 hybrid  awd,a,2021
16,standard sport utility vehicle,17,6.0,4.0,rwd,gas,19,toyota,4runner 2wd,a,2021
16,standard sport utility vehicle,17,6.0,4.0,4wd,gas,19,toyota,4runner 4wd,a,2021
16,standard sport utility vehicle,17,6.0,4.0,awd,gas,19,toyota,4runner 4wd,a,2021
25,two seater,28,4.0,2.0,rwd,gas,32,toyota,gr supra,a,2021
27,compact car,29,4.0,2.0,fwd,gas,31,toyota,c-hr,a,2021
13,standard pickup truck,15,8.0,5.7,rwd,gas,17,toyota,tundra 2wd,a,2021
13,standard pickup truck,14,8.0,5.7,4wd,gas,17,toyota,tundra 4wd,a,2021
13,standard sport utility vehicle,14,8.0,5.7,4wd,gas,17,toyota,land cruiser wagon 4wd,a,2021
19,small pickup truck,21,6.0,3.5,rwd,gas,24,toyota,tacoma 2wd,a,2021
20,small pickup truck,21,4.0,2.7,rwd,gas,23,toyota,tacoma 2wd,a,2021
18,small pickup truck,20,6.0,3.5,4wd,gas,22,toyota,tacoma 4wd,a,2021
17,small pickup truck,18,6.0,3.5,4wd,gas,21,toyota,tacoma 4wd,m,2021
17,small pickup truck,18,6.0,3.5,4wd,gas,20,toyota,tacoma 4wd d-cab mt trd-orp/pro,m,2021
19,small pickup truck,20,4.0,2.7,4wd,gas,22,toyota,tacoma 4wd,a,2021
20,small sport utility vehicle,23,6.0,3.5,fwd,gas,28,toyota,highlander,a,2021
21,small sport utility vehicle,24,6.0,3.5,fwd,gas,29,toyota,highlander,a,2021
36,small sport utility vehicle,36,4.0,2.5,fwd,gas,35,toyota,highlander hybrid,a,2021
20,small sport utility vehicle,23,6.0,3.5,awd,gas,27,toyota,highlander awd,a,2021
35,standard sport utility vehicle,35,4.0,2.5,awd,gas,35,toyota,highlander hybrid awd,a,2021
35,standard sport utility vehicle,35,4.0,2.5,awd,gas,34,toyota,highlander hybrid awd ltd/plat,a,2021
30,compact car,33,4.0,1.8,fwd,gas,38,toyota,corolla,a,2022
29,compact car,33,4.0,1.8,fwd,gas,39,toyota,corolla,m,2022
29,compact car,32,4.0,1.8,fwd,gas,37,toyota,corolla xle,a,2022
53,compact car,52,4.0,1.8,fwd,gas,52,toyota,corolla hybrid,a,2022
31,compact car,34,4.0,2.0,fwd,gas,40,toyota,corolla,a,2022
29,compact car,32,4.0,2.0,fwd,gas,36,toyota,corolla,m,2022
31,compact car,34,4.0,2.0,fwd,gas,38,toyota,corolla xse,a,2022
31,compact car,34,4.0,2.0,fwd,gas,38,toyota,corolla apex,a,2022
28,compact car,31,4.0,2.0,fwd,gas,36,toyota,corolla apex,m,2022
54,midsize car,52,4.0,1.8,fwd,gas,50,toyota,prius,a,2022
51,midsize car,49,4.0,1.8,4wd,gas,47,toyota,prius awd,a,2022
58,midsize car,56,4.0,1.8,fwd,gas,53,toyota,prius eco,a,2022
25,two seater,28,4.0,2.0,rwd,gas,32,toyota,gr supra,a,2022
22,two seater,25,6.0,3.0,rwd,gas,30,toyota,gr supra,a,2022
28,compact car,31,4.0,2.0,fwd,gas,36,toyota,corolla hatchback,m,2022
32,compact car,35,4.0,2.0,fwd,gas,41,toyota,corolla hatchback,a,2022
30,compact car,33,4.0,2.0,fwd,gas,38,toyota,corolla hatchback xse,a,2022
22,midsize car,26,6.0,3.5,fwd,gas,33,toyota,camry,a,2022
22,midsize car,25,6.0,3.5,fwd,gas,31,toyota,camry trd,a,2022
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,camry xse,a,2022
25,midsize car,29,4.0,2.5,awd,gas,34,toyota,camry awd le/se,a,2022
25,midsize car,28,4.0,2.5,awd,gas,34,toyota,camry awd xle/xse,a,2022
28,midsize car,32,4.0,2.5,fwd,gas,39,toyota,camry le/se,a,2022
27,midsize car,31,4.0,2.5,fwd,gas,38,toyota,camry xle/xse,a,2022
51,midsize car,52,4.0,2.5,fwd,gas,53,toyota,camry hybrid le,a,2022
44,midsize car,46,4.0,2.5,fwd,gas,47,toyota,camry hybrid se/xle/xse,a,2022
13,standard sport utility vehicle,15,8.0,5.7,rwd,gas,17,toyota,sequoia 2wd,a,2022
13,standard sport utility vehicle,14,8.0,5.7,4wd,gas,17,toyota,sequoia 4wd,a,2022
55,midsize car,54,4.0,1.8,fwd,gas,53,toyota,prius prime,a,2022
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,avalon xle,a,2022
22,midsize car,25,6.0,3.5,fwd,gas,31,toyota,avalon,a,2022
43,midsize car,43,4.0,2.5,fwd,gas,43,toyota,avalon hybrid,a,2022
43,midsize car,44,4.0,2.5,fwd,gas,44,toyota,avalon hybrid xle,a,2022
16,standard sport utility vehicle,17,6.0,4.0,rwd,gas,19,toyota,4runner 2wd,a,2022
16,standard sport utility vehicle,17,6.0,4.0,4wd,gas,19,toyota,4runner 4wd,a,2022
16,standard sport utility vehicle,17,6.0,4.0,awd,gas,19,toyota,4runner 4wd,a,2022
19,small pickup truck,21,6.0,3.5,rwd,gas,24,toyota,tacoma 2wd,a,2022
20,small pickup truck,21,4.0,2.7,rwd,gas,23,toyota,tacoma 2wd,a,2022
18,small pickup truck,20,6.0,3.5,4wd,gas,22,toyota,tacoma 4wd,a,2022
17,small pickup truck,18,6.0,3.5,4wd,gas,21,toyota,tacoma 4wd,m,2022
17,small pickup truck,18,6.0,3.5,4wd,gas,20,toyota,tacoma 4wd d-cab mt trd-orp/pro,m,2022
19,small pickup truck,20,4.0,2.7,4wd,gas,22,toyota,tacoma 4wd,a,2022
36,minivan,36,4.0,2.5,fwd,gas,36,toyota,sienna 2wd,a,2022
35,minivan,35,4.0,2.5,awd,gas,36,toyota,sienna awd,a,2022
31,small sport utility vehicle,32,4.0,2.0,fwd,gas,33,toyota,corolla cross,a,2022
29,small sport utility vehicle,30,4.0,2.0,awd,gas,32,toyota,corolla cross 4wd,a,2022
21,minicompact car,25,4.0,2.4,rwd,gas,31,toyota,gr 86,a,2022
20,minicompact car,22,4.0,2.4,rwd,gas,27,toyota,gr 86,m,2022
20,small sport utility vehicle,23,6.0,3.5,fwd,gas,28,toyota,highlander,a,2022
21,small sport utility vehicle,24,6.0,3.5,fwd,gas,29,toyota,highlander,a,2022
21,minicompact car,25,4.0,2.4,rwd,gas,31,toyota,gr 86,a,2023
20,minicompact car,22,4.0,2.4,rwd,gas,27,toyota,gr 86,m,2023
23,two seater,26,6.0,3.0,rwd,gas,31,toyota,gr supra,a,2023
22,midsize car,26,6.0,3.5,fwd,gas,33,toyota,camry,a,2023
22,midsize car,25,6.0,3.5,fwd,gas,31,toyota,camry trd,a,2023
22,midsize car,26,6.0,3.5,fwd,gas,32,toyota,camry xse,a,2023
25,midsize car,29,4.0,2.5,awd,gas,34,toyota,camry awd le/se,a,2023
25,midsize car,28,4.0,2.5,awd,gas,34,toyota,camry awd xle/xse,a,2023
28,midsize car,32,4.0,2.5,fwd,gas,39,toyota,camry le/se,a,2023
27,midsize car,31,4.0,2.5,fwd,gas,38,toyota,camry xle/xse,a,2023
51,midsize car,52,4.0,2.5,fwd,gas,53,toyota,camry hybrid le,a,2023
44,midsize car,46,4.0,2.5,fwd,gas,47,toyota,camry hybrid se/xle/xse,a,2023
21,standard sport utility vehicle,22,6.0,3.4,rwd,gas,24,toyota,sequoia 2wd,a,2023
19,standard sport utility vehicle,20,6.0,3.4,4wd,gas,22,toyota,sequoia 4wd,a,2023
131,small sport utility vehicle,119,,,fwd,electricity,107,toyota,bz4x,a,2023
125,small sport utility vehicle,114,,,fwd,electricity,103,toyota,bz4x limited,a,2023
114,small sport utility vehicle,104,,,awd,electricity,94,toyota,bz4x awd,a,2023
112,small sport utility vehicle,102,,,awd,electricity,92,toyota,bz4x limited awd,a,2023
16,standard sport utility vehicle,17,6.0,4.0,rwd,gas,19,toyota,4runner 2wd,a,2023
16,standard sport utility vehicle,17,6.0,4.0,4wd,gas,19,toyota,4runner 4wd,a,2023
16,standard sport utility vehicle,17,6.0,4.0,awd,gas,19,toyota,4runner 4wd,a,2023
19,small pickup truck,21,6.0,3.5,rwd,gas,24,toyota,tacoma 2wd,a,2023
20,small pickup truck,21,4.0,2.7,rwd,gas,23,toyota,tacoma 2wd,a,2023
18,small pickup truck,20,6.0,3.5,4wd,gas,22,toyota,tacoma 4wd,a,2023
17,small pickup truck,18,6.0,3.5,4wd,gas,21,toyota,tacoma 4wd,m,2023
17,small pickup truck,18,6.0,3.5,4wd,gas,20,toyota,tacoma 4wd d-cab mt trd-orp/pro,m,2023
19,small pickup truck,20,4.0,2.7,4wd,gas,22,toyota,tacoma 4wd,a,2023
18,standard pickup truck,20,6.0,3.4,rwd,gas,24,toyota,tundra 2wd,a,2023
18,standard pickup truck,20,6.0,3.4,rwd,gas,23,toyota,tundra 2wd,a,2023
20,standard pickup truck,22,6.0,3.4,rwd,gas,24,toyota,tundra 2wd,a,2023
17,standard pickup truck,19,6.0,3.4,4wd,gas,23,toyota,tundra 4wd,a,2023
17,standard pickup truck,19,6.0,3.4,4wd,gas,22,toyota,tundra 4wd,a,2023
19,standard pickup truck,20,6.0,3.4,4wd,gas,22,toyota,tundra 4wd,a,2023
18,standard pickup truck,19,6.0,3.4,4wd,gas,20,toyota,tundra 4wd pro,a,2023
32,compact car,35,4.0,2.0,fwd,gas,41,toyota,corolla hatchback,a,2023
30,compact car,33,4.0,2.0,fwd,gas,38,toyota,corolla hatchback xse,a,2023
50,compact car,47,4.0,1.8,fwd,gas,43,toyota,corolla hybrid,a,2023
47,compact car,44,4.0,1.8,awd,gas,41,toyota,corolla hybrid awd,a,2023
32,compact car,35,4.0,2.0,fwd,gas,41,toyota,corolla,a,2023
31,compact car,34,4.0,2.0,fwd,gas,40,toyota,corolla,a,2023
36,minivan,36,4.0,2.5,fwd,gas,36,toyota,sienna 2wd,a,2023
35,minivan,35,4.0,2.5,awd,gas,36,toyota,sienna awd,a,2023
27,small sport utility vehicle,30,4.0,2.5,fwd,gas,35,toyota,rav4,a,2023
27,small sport utility vehicle,30,4.0,2.5,fwd,gas,34,toyota,rav4,a,2023
25,small sport utility vehicle,28,4.0,2.5,awd,gas,33,toyota,rav4 awd,a,2023
27,small sport utility vehicle,29,4.0,2.5,awd,gas,33,toyota,rav4 awd,a,2023
25,small sport utility vehicle,28,4.0,2.5,awd,gas,32,toyota,rav4 awd trd offroad,a,2023
27,small sport utility vehicle,30,4.0,2.5,awd,gas,34,toyota,rav4 awd le,a,2023
41,small sport utility vehicle,40,4.0,2.5,awd,gas,38,toyota,rav4 hybrid awd,a,2023
40,small sport utility vehicle,39,4.0,2.5,awd,gas,37,toyota,venza awd,a,2023
20,standard sport utility vehicle,23,4.0,2.0,fwd,gas,27,ford,explorer fwd,a,2013
18,large car,21,6.0,3.5,awd,gas,26,ford,taurus awd,a,2013
17,large car,20,6.0,3.5,awd,gas,25,ford,taurus awd,a,2013
18,large car,21,6.0,3.5,awd,gas,26,ford,taurus awd ffv,a,2013
19,large car,22,6.0,3.5,fwd,gas,28,ford,taurus fwd,a,2013
21,small sport utility vehicle,24,4.0,2.0,fwd,gas,29,ford,edge fwd,a,2013
19,small sport utility vehicle,22,6.0,3.5,fwd,gas,27,ford,edge fwd,a,2013
19,small sport utility vehicle,21,6.0,3.7,fwd,gas,26,ford,edge fwd,a,2013
18,small sport utility vehicle,20,6.0,3.5,awd,gas,25,ford,edge awd,a,2013
17,small sport utility vehicle,19,6.0,3.7,awd,gas,23,ford,edge awd,a,2013
17,standard sport utility vehicle,19,6.0,3.5,awd,gas,23,ford,explorer awd ffv,a,2013
19,subcompact car,23,6.0,3.7,rwd,gas,30,ford,mustang,a,2013
19,subcompact car,22,6.0,3.7,rwd,gas,29,ford,mustang,m,2013
18,subcompact car,20,8.0,5.0,rwd,gas,25,ford,mustang,a,2013
16,subcompact car,19,8.0,5.0,rwd,gas,25,ford,mustang,m,2013
19,subcompact car,23,6.0,3.7,rwd,gas,29,ford,mustang convertible,a,2013
19,large car,22,6.0,3.5,fwd,gas,28,ford,taurus fwd ffv,a,2013
17,standard sport utility vehicle,20,6.0,3.5,fwd,gas,24,ford,explorer 2wd ffv,a,2013
17,standard sport utility vehicle,20,6.0,3.5,fwd,gas,24,ford,explorer fwd,a,2013
18,standard sport utility vehicle,20,6.0,3.5,fwd,gas,25,ford,flex fwd,a,2013
17,standard sport utility vehicle,19,6.0,3.5,awd,gas,23,ford,flex awd,a,2013
16,standard sport utility vehicle,18,6.0,3.5,awd,gas,22,ford,flex awd,a,2013
22,small sport utility vehicle,25,4.0,2.5,fwd,gas,30,ford,escape fwd,a,2013
22,small sport utility vehicle,24,4.0,2.0,fwd,gas,29,ford,escape fwd,a,2013
21,small sport utility vehicle,24,4.0,2.0,awd,gas,28,ford,escape awd,a,2013
15,subcompact car,18,8.0,5.8,rwd,gas,24,ford,mustang,m,2013
22,small sport utility vehicle,25,4.0,1.6,awd,gas,29,ford,escape awd,a,2013
29,subcompact car,32,4.0,1.6,fwd,gas,37,ford,fiesta fwd,a,2013
29,subcompact car,32,4.0,1.6,fwd,gas,37,ford,fiesta fwd,m,2013
29,subcompact car,32,4.0,1.6,fwd,gas,38,ford,fiesta sfe fwd,a,2013
22,large car,25,4.0,2.0,fwd,gas,31,ford,taurus fwd,a,2013
27,compact car,30,4.0,2.0,fwd,gas,36,ford,focus fwd,a,2013
27,compact car,30,4.0,2.0,fwd,gas,36,ford,focus fwd,a,2013
26,compact car,29,4.0,2.0,fwd,gas,35,ford,focus fwd,m,2013
23,compact car,26,4.0,2.0,fwd,gas,31,ford,focus fwd,m,2013
27,compact car,30,4.0,2.0,fwd,gas,37,ford,focus fwd ffv,a,2013
27,compact car,30,4.0,2.0,fwd,gas,37,ford,focus fwd ffv,a,2013
26,compact car,29,4.0,2.0,fwd,gas,35,ford,focus fwd ffv,m,2013
28,compact car,32,4.0,2.0,fwd,gas,39,ford,focus sfe fwd ffv,a,2013
42,large car,40,4.0,2.0,fwd,gas,37,ford,c-max hybrid fwd,a,2013
21,special purpose vehicle,23,4.0,2.0,fwd,gas,27,ford,transit connect van,a,2013
22,special purpose vehicle,23,4.0,2.0,fwd,gas,26,ford,transit connect wagon fwd,a,2013
23,small sport utility vehicle,26,4.0,1.6,fwd,gas,32,ford,escape fwd,a,2013
110,compact car,105,,,fwd,electricity,99,ford,focus electric,a,2013
43,midsize car,41,4.0,2.0,fwd,gas,39,ford,fusion hybrid fwd,a,2013
25,midsize car,29,4.0,1.6,fwd,gas,36,ford,fusion fwd,m,2013
23,midsize car,27,4.0,1.6,fwd,gas,35,ford,fusion fwd,a,2013
22,midsize car,26,4.0,2.0,fwd,gas,32,ford,fusion fwd,a,2013
22,midsize car,26,4.0,2.5,fwd,gas,33,ford,fusion fwd,a,2013
22,midsize car,25,4.0,2.0,awd,gas,31,ford,fusion awd,a,2013
19,subcompact car,22,6.0,3.7,rwd,gas,29,ford,mustang,m,2014
19,subcompact car,23,6.0,3.7,rwd,gas,30,ford,mustang,a,2014
15,subcompact car,18,8.0,5.8,rwd,gas,24,ford,mustang,m,2014
18,subcompact car,20,8.0,5.0,rwd,gas,25,ford,mustang,a,2014
19,subcompact car,23,6.0,3.7,rwd,gas,29,ford,mustang convertible,a,2014
16,subcompact car,19,8.0,5.0,rwd,gas,25,ford,mustang,m,2014
18,standard sport utility vehicle,20,6.0,3.5,fwd,gas,25,ford,flex fwd,a,2014
16,standard sport utility vehicle,18,6.0,3.5,awd,gas,23,ford,flex awd,a,2014
17,standard sport utility vehicle,19,6.0,3.5,awd,gas,23,ford,flex awd,a,2014
27,subcompact car,30,4.0,1.6,fwd,gas,35,ford,fiesta fwd,m,2014
27,subcompact car,30,4.0,1.6,fwd,gas,36,ford,fiesta fwd,a,2014
17,large car,20,6.0,3.5,awd,gas,25,ford,taurus awd,a,2014
22,large car,26,4.0,2.0,fwd,gas,32,ford,taurus fwd,a,2014
19,large car,23,6.0,3.5,fwd,gas,28,ford,taurus fwd ffv,a,2014
18,large car,21,6.0,3.5,awd,gas,26,ford,taurus awd ffv,a,2014
18,large car,21,6.0,3.5,awd,gas,26,ford,taurus awd,a,2014
19,large car,23,6.0,3.5,fwd,gas,28,ford,taurus fwd,a,2014
20,standard sport utility vehicle,23,4.0,2.0,fwd,gas,28,ford,explorer fwd,a,2014
23,small sport utility vehicle,26,4.0,1.6,fwd,gas,31,ford,escape fwd,a,2014
22,small sport utility vehicle,24,4.0,2.0,fwd,gas,29,ford,escape fwd,a,2014
22,small sport utility vehicle,25,4.0,2.5,fwd,gas,30,ford,escape fwd,a,2014
21,small sport utility vehicle,24,4.0,2.0,awd,gas,28,ford,escape awd,a,2014
22,small sport utility vehicle,25,4.0,1.6,awd,gas,29,ford,escape awd,a,2014
17,standard sport utility vehicle,20,6.0,3.5,fwd,gas,24,ford,explorer 2wd ffv,a,2014
17,standard sport utility vehicle,20,6.0,3.5,fwd,gas,24,ford,explorer fwd,a,2014
17,standard sport utility vehicle,19,6.0,3.5,awd,gas,23,ford,explorer awd ffv,a,2014
17,standard sport utility vehicle,19,6.0,3.5,awd,gas,23,ford,explorer awd,a,2014
16,standard sport utility vehicle,18,6.0,3.5,awd,gas,22,ford,explorer awd,a,2014
26,compact car,29,4.0,1.6,fwd,gas,34,ford,fiesta st fwd,m,2014
28,subcompact car,31,4.0,1.6,fwd,gas,37,ford,fiesta sfe fwd,a,2014
27,compact car,30,4.0,2.0,fwd,gas,36,ford,focus fwd,a,2014
27,compact car,30,4.0,2.0,fwd,gas,36,ford,focus fwd,a,2014
26,compact car,29,4.0,2.0,fwd,gas,35,ford,focus fwd,m,2014
23,compact car,26,4.0,2.0,fwd,gas,31,ford,focus fwd,m,2014
26,compact car,30,4.0,2.0,fwd,gas,36,ford,focus fwd ffv,a,2014
